year,quarter,market,dur_stay,mode,mode_detail,nationality,purpose,sex,age,package,Visits (000s),Spend (£m),Nights (000s),sample
2017,April-June,USA,1-3  nights,Air,Air,USA,Miscellaneous,Female,55-64,Non-Independent,0.329791992,0.009234176,0.329791992,1
2017,April-June,USA,1-3  nights,Air,Air,USA,Miscellaneous,Female,65+,Independent,5.91302002,0.355607165,6.242812012,11
2017,April-June,USA,1-3  nights,Air,Air,Canada,Miscellaneous,Male,65+,Independent,0.884062988,0.116696313,0.884062988,1
2017,April-June,USA,1-3  nights,Air,Air,Canada,Miscellaneous,Female,25-34,Independent,0.609549011,0.131053031,0.609549011,1
2017,April-June,USA,1-3  nights,Air,Air,Mexico,Holiday,Male,16-24,Independent,0.459074005,0.236423109,0.91814801,1
2017,April-June,USA,1-3  nights,Air,Air,Mexico,Miscellaneous,Male,35-44,Independent,0.561554016,0.00842331,0.561554016,1
2017,April-June,USA,1-3  nights,Air,Air,Other Central & South America,Miscellaneous,Male,65+,Independent,1.789915039,0.384831719,1.789915039,1
2017,April-June,USA,1-3  nights,Air,Air,Kuwait,Miscellaneous,Male,35-44,Independent,0.459074005,0.121654609,0.459074005,1
2017,April-June,USA,1-3  nights,Air,Air,Israel,Miscellaneous,Male,16-24,Independent,0.516083984,0.05934966,0.516083984,1
2017,April-June,USA,1-3  nights,Air,Air,India,Miscellaneous,Female,35-44,Independent,0.472194,0.075551039,0.472194,1
2017,April-June,USA,1-3  nights,Air,Air,Other Africa,Miscellaneous,Male,35-44,Independent,0.324917999,0.65470975,0.649835999,1
2017,April-June,USA,4-7  nights,Air,Air,UK,Holiday,Male,35-44,Independent,0.661684998,1.00245275,3.308425049,1
2017,April-June,USA,4-7  nights,Air,Air,UK,Holiday,Male,45-54,Independent,6.97097406,5.066956875,29.86895117,2
2017,April-June,USA,4-7  nights,Air,Air,UK,Holiday,Female,16-24,Independent,0.549077026,0.489227594,3.843539063,1
2017,April-June,USA,4-7  nights,Air,Air,UK,Miscellaneous,Male,65+,Independent,0.329791992,0.00494688,2.308543945,1
2017,April-June,USA,4-7  nights,Air,Air,UK,Miscellaneous,Female,25-34,Independent,0.549077026,0.074125398,2.196308105,1
2017,April-June,USA,4-7  nights,Air,Air,Germany,Holiday,Female,45-54,Independent,0.381778992,0.285570688,1.90889502,1
2017,April-June,USA,4-7  nights,Air,Air,Italy,Holiday,Male,45-54,Independent,0.884062988,2.05191025,6.188440918,1
2017,April-June,USA,4-7  nights,Air,Air,USA,Holiday,Male,16-24,Independent,2.852039032,3.027452367,15.09067188,5
2017,April-June,USA,4-7  nights,Air,Air,USA,Holiday,Male,16-24,Non-Independent,1.326097046,1.5104245,7.956582031,1
2017,April-June,USA,4-7  nights,Air,Air,USA,Holiday,Male,25-34,Independent,13.5322052,14.30368761,72.02013818,17
2017,April-June,USA,4-7  nights,Air,Air,USA,Holiday,Male,25-34,Non-Independent,2.537533936,9.229011,17.76273828,1
2017,April-June,USA,4-7  nights,Air,Air,USA,Holiday,Male,35-44,Independent,11.19324194,9.028095199,62.95497815,17
2017,April-June,USA,4-7  nights,Air,Air,USA,Holiday,Male,35-44,Non-Independent,2.579785889,1.1273665,10.31914355,1
2017,April-June,USA,4-7  nights,Air,Air,USA,Holiday,Male,45-54,Independent,12.96684711,15.68885538,78.11019263,22
2017,April-June,USA,4-7  nights,Air,Air,USA,Holiday,Male,55-64,Independent,13.56841498,14.56820694,83.80137805,22
2017,April-June,USA,4-7  nights,Air,Air,USA,Holiday,Male,55-64,Non-Independent,6.323091858,10.23860838,40.28926953,3
2017,April-June,USA,4-7  nights,Air,Air,USA,Holiday,Male,65+,Independent,6.790809021,8.594735395,40.01091333,11
2017,April-June,USA,4-7  nights,Air,Air,USA,Holiday,Male,65+,Non-Independent,2.120728027,2.291115852,11.73499219,3
2017,April-June,USA,4-7  nights,Air,Air,USA,Holiday,Female,0 -15,Independent,1.040109985,0.573556852,7.28077002,3
2017,April-June,USA,4-7  nights,Air,Air,USA,Holiday,Female,0 -15,Non-Independent,0.329791992,0.336387844,1.648959961,1
2017,April-June,USA,4-7  nights,Air,Air,USA,Holiday,Female,16-24,Independent,11.20884912,6.093494641,61.90667871,13
2017,April-June,USA,4-7  nights,Air,Air,USA,Holiday,Female,16-24,Non-Independent,0.329791992,0.060681727,1.648959961,1
2017,April-June,USA,4-7  nights,Air,Air,USA,Holiday,Female,25-34,Independent,13.48097003,8.928874328,69.17493896,21
2017,April-June,USA,4-7  nights,Air,Air,USA,Holiday,Female,25-34,Non-Independent,0.916713013,0.605031969,5.293883057,2
2017,April-June,USA,4-7  nights,Air,Air,USA,Holiday,Female,35-44,Independent,20.59285989,13.51124539,112.4205985,27
2017,April-June,USA,4-7  nights,Air,Air,USA,Holiday,Female,35-44,Non-Independent,0.684950989,1.137752352,3.805281006,2
2017,April-June,USA,4-7  nights,Air,Air,USA,Holiday,Female,45-54,Independent,17.89682611,15.1463188,97.59262329,30
2017,April-June,USA,4-7  nights,Air,Air,USA,Holiday,Female,45-54,Non-Independent,5.421777832,2.300746637,27.43868262,3
2017,April-June,USA,4-7  nights,Air,Air,USA,Holiday,Female,55-64,Independent,13.24386792,12.37997238,75.80786206,15
2017,April-June,USA,4-7  nights,Air,Air,USA,Holiday,Female,65+,Independent,7.095294006,6.398344859,39.18133777,12
2017,April-June,USA,4-7  nights,Air,Air,USA,Holiday,Female,65+,Non-Independent,2.940119019,2.645902625,17.30338623,4
2017,April-June,USA,4-7  nights,Air,Air,USA,Holiday,Not Known,35-44,Independent,0.329791992,0.218652094,1.319167969,1
2017,April-June,USA,4-7  nights,Air,Air,USA,Miscellaneous,Male,0 -15,Independent,0.329791992,0.211396672,2.308543945,1
2017,April-June,USA,4-7  nights,Air,Air,USA,Miscellaneous,Male,35-44,Independent,1.58506897,0.938527125,7.925344727,2
2017,April-June,USA,4-7  nights,Air,Air,USA,Miscellaneous,Male,55-64,Independent,0.329791992,0.405314375,1.978751953,1
2017,April-June,USA,4-7  nights,Air,Air,USA,Miscellaneous,Female,25-34,Independent,0.329791992,0.04781984,1.978751953,1
2017,April-June,USA,4-7  nights,Air,Air,USA,Miscellaneous,Female,35-44,Independent,0.559973999,0.036398309,2.799870117,1
2017,April-June,USA,4-7  nights,Air,Air,USA,Miscellaneous,Female,45-54,Independent,0.355158997,0.538065875,2.486113037,1
2017,April-June,USA,4-7  nights,Air,Air,USA,Miscellaneous,Female,55-64,Independent,0.355158997,0.013140883,1.420635986,1
2017,April-June,USA,4-7  nights,Air,Air,USA,Miscellaneous,Female,65+,Independent,0.329791992,0.185013313,1.978751953,1
2017,April-June,USA,4-7  nights,Air,Air,Canada,Holiday,Female,25-34,Independent,0.519627991,1.047050438,2.598139893,1
2017,April-June,USA,4-7  nights,Air,Air,Canada,Holiday,Female,35-44,Independent,0.355158997,0.064638938,2.130954102,1
2017,April-June,USA,4-7  nights,Air,Air,Other Central & South America,Holiday,Male,25-34,Independent,1.512583008,0.930238563,6.050332031,1
2017,April-June,USA,4-7  nights,Air,Air,Other Central & South America,Holiday,Male,35-44,Independent,0.355158997,0.928740813,2.486113037,1
2017,April-June,USA,4-7  nights,Air,Air,China,Holiday,Male,16-24,Independent,0.355158997,0.857709,2.486113037,1
2017,April-June,USA,4-7  nights,Air,Air,Australia,Holiday,Female,65+,Independent,0.329791992,0.165225797,2.308543945,1
2017,April-June,USA,4-7  nights,Air,Air,India,Holiday,Female,35-44,Independent,1.326097046,1.039660063,9.282678711,1
2017,April-June,USA,4-7  nights,Air,Air,Pakistan,Holiday,Male,25-34,Independent,1.429083008,2.16506075,10.00358105,1
2017,April-June,USA,8-14 nights,Air,Air,UK,Holiday,Male,55-64,Independent,0.329791992,0.169842875,2.638335938,1
2017,April-June,USA,8-14 nights,Air,Air,Germany,Holiday,Male,45-54,Independent,0.429070007,0.540628188,4.290700195,1
2017,April-June,USA,8-14 nights,Air,Air,USA,Holiday,Male,0 -15,Independent,1.308507019,1.590424563,11.77656274,3
2017,April-June,USA,8-14 nights,Air,Air,USA,Holiday,Male,16-24,Independent,2.522515991,2.331833164,26.26668701,5
2017,April-June,USA,8-14 nights,Air,Air,USA,Holiday,Male,16-24,Non-Independent,1.016843994,2.733558594,9.910546875,2
2017,April-June,USA,8-14 nights,Air,Air,USA,Holiday,Male,25-34,Independent,8.059460083,5.979034875,76.99470679,12
2017,April-June,USA,8-14 nights,Air,Air,USA,Holiday,Male,35-44,Independent,8.384145996,12.5557346,75.60255811,8
2017,April-June,USA,8-14 nights,Air,Air,USA,Holiday,Male,35-44,Non-Independent,0.355158997,0.654202875,2.841271973,1
2017,April-June,USA,8-14 nights,Air,Air,USA,Holiday,Male,45-54,Independent,13.86508105,22.15243358,149.4590999,20
2017,April-June,USA,8-14 nights,Air,Air,USA,Holiday,Male,55-64,Independent,9.24356897,13.23680498,90.7562373,15
2017,April-June,USA,8-14 nights,Air,Air,USA,Holiday,Male,55-64,Non-Independent,2.210160034,1.325654313,19.44940625,2
2017,April-June,USA,8-14 nights,Air,Air,USA,Holiday,Male,65+,Independent,18.10816684,36.82922523,195.4177649,15
2017,April-June,USA,8-14 nights,Air,Air,USA,Holiday,Male,65+,Non-Independent,1.179211975,2.188787563,11.74223975,3
2017,April-June,USA,8-14 nights,Air,Air,USA,Holiday,Female,16-24,Independent,8.757792053,7.873445875,112.3838164,7
2017,April-June,USA,8-14 nights,Air,Air,USA,Holiday,Female,16-24,Non-Independent,1.854251038,3.323623734,22.68462622,2
2017,April-June,USA,8-14 nights,Air,Air,USA,Holiday,Female,25-34,Independent,13.04433997,17.97772358,123.5123464,18
2017,April-June,USA,8-14 nights,Air,Air,USA,Holiday,Female,35-44,Independent,12.28317587,13.34362218,119.0854543,16
2017,April-June,USA,8-14 nights,Air,Air,USA,Holiday,Female,35-44,Non-Independent,0.684950989,1.312367063,6.139191895,2
2017,April-June,USA,8-14 nights,Air,Air,USA,Holiday,Female,45-54,Independent,17.07479572,28.16977291,158.4172126,21
2017,April-June,USA,8-14 nights,Air,Air,USA,Holiday,Female,45-54,Non-Independent,1.319255981,0.812868188,13.64143042,2
2017,April-June,USA,8-14 nights,Air,Air,USA,Holiday,Female,55-64,Independent,26.60880963,35.00320518,275.4006428,25
2017,April-June,USA,8-14 nights,Air,Air,USA,Holiday,Female,55-64,Non-Independent,6.591077881,21.8903045,70.49304883,3
2017,April-June,USA,8-14 nights,Air,Air,USA,Holiday,Female,65+,Independent,12.66355585,19.24416482,156.9989688,15
2017,April-June,USA,8-14 nights,Air,Air,USA,Holiday,Female,65+,Non-Independent,5.111283081,7.225337188,52.83022144,6
2017,April-June,USA,8-14 nights,Air,Air,USA,Miscellaneous,Male,16-24,Independent,0.355158997,0.270631156,2.841271973,1
2017,April-June,USA,8-14 nights,Air,Air,USA,Miscellaneous,Male,35-44,Independent,0.850158997,0.666524625,11.05206738,1
2017,April-June,USA,8-14 nights,Air,Air,USA,Miscellaneous,Male,55-64,Independent,0.329791992,0.334738875,2.96812793,1
2017,April-June,USA,8-14 nights,Air,Air,USA,Miscellaneous,Female,25-34,Independent,1.499092041,2.94571575,14.99091992,1
2017,April-June,USA,8-14 nights,Air,Air,USA,Miscellaneous,Female,45-54,Independent,0.649791016,1.0494125,8.447283203,1
2017,April-June,USA,8-14 nights,Air,Air,Canada,Holiday,Male,35-44,Independent,0.329791992,0.499634875,2.96812793,1
2017,April-June,USA,8-14 nights,Air,Air,Canada,Holiday,Male,55-64,Independent,0.884062988,1.417153,11.49281934,1
2017,April-June,USA,8-14 nights,Air,Air,China,Holiday,Female,16-24,Independent,0.355158997,0.447500344,3.551590088,1
2017,April-June,USA,8-14 nights,Air,Air,Indonesia,Miscellaneous,Female,45-54,Independent,0.519627991,0.137701422,4.676651855,1
2017,April-June,USA,8-14 nights,Air,Air,Australia,Holiday,Female,45-54,Independent,1.149010986,1.166246125,9.192087891,1
2017,April-June,USA,8-14 nights,Air,Air,India,Holiday,Male,35-44,Independent,0.585273987,0.886690125,8.193835938,1
2017,April-June,USA,8-14 nights,Air,Air,Nigeria,Holiday,Male,16-24,Independent,0.324917999,0.520843563,4.223934082,1
2017,April-June,USA,15+  nights,Air,Air,UK,Holiday,Male,45-54,Independent,1.394222961,2.276969875,20.91334473,2
2017,April-June,USA,15+  nights,Air,Air,UK,Holiday,Female,35-44,Independent,0.433188995,0.843419,6.931023926,1
2017,April-June,USA,15+  nights,Air,Air,Greece,Holiday,Male,65+,Independent,0.519627991,0.215125984,10.91218848,1
2017,April-June,USA,15+  nights,Air,Air,USA,Holiday,Male,16-24,Independent,1.157116943,3.48870775,19.67098828,1
2017,April-June,USA,15+  nights,Air,Air,USA,Holiday,Male,45-54,Independent,3.683135071,6.603373344,176.6734814,4
2017,April-June,USA,15+  nights,Air,Air,USA,Holiday,Male,55-64,Independent,7.487651825,13.49070097,177.7347578,6
2017,April-June,USA,15+  nights,Air,Air,USA,Holiday,Male,65+,Independent,2.515310028,3.684571438,45.70476953,4
2017,April-June,USA,15+  nights,Air,Air,USA,Holiday,Male,65+,Non-Independent,1.499092041,5.3697475,32.98002344,1
2017,April-June,USA,15+  nights,Air,Air,USA,Holiday,Female,16-24,Independent,1.014742981,0.871182781,24.2016084,3
2017,April-June,USA,15+  nights,Air,Air,USA,Holiday,Female,25-34,Independent,3.800443054,3.485045844,112.7497002,6
2017,April-June,USA,15+  nights,Air,Air,USA,Holiday,Female,35-44,Independent,3.596117004,5.985038641,69.25030566,5
2017,April-June,USA,15+  nights,Air,Air,USA,Holiday,Female,45-54,Independent,2.773592957,5.757805578,48.76997412,6
2017,April-June,USA,15+  nights,Air,Air,USA,Holiday,Female,45-54,Non-Independent,2.029424072,2.052484875,46.53732422,2
2017,April-June,USA,15+  nights,Air,Air,USA,Holiday,Female,55-64,Independent,4.430104004,13.83252619,87.35341504,7
2017,April-June,USA,15+  nights,Air,Air,USA,Holiday,Female,55-64,Non-Independent,0.329791992,0.494358219,5.936255859,1
2017,April-June,USA,15+  nights,Air,Air,USA,Holiday,Female,65+,Independent,0.684950989,0.583604172,16.81934961,2
2017,April-June,USA,15+  nights,Air,Air,USA,Holiday,Female,65+,Non-Independent,0.519627991,1.42585925,9.353303711,1
2017,April-June,USA,15+  nights,Air,Air,USA,Miscellaneous,Not Known,35-44,Independent,0.329791992,0.865044438,9.893759766,1
2017,July-September,USA,Nil  nights,Air,Air,USA,Holiday,Female,35-44,Independent,0.511134003,0.198831125,0,1
2017,July-September,USA,Nil  nights,Air,Air,USA,Miscellaneous,Male,25-34,Independent,0.441335999,0.019860119,0,1
2017,July-September,USA,1-3  nights,Air,Air,UK,Holiday,Male,65+,Independent,0.675554016,0.347910313,1.351108032,1
2017,July-September,USA,1-3  nights,Air,Air,UK,Miscellaneous,Male,35-44,Independent,1.050874023,0.606278086,1.050874023,2
2017,July-September,USA,1-3  nights,Air,Air,UK,Miscellaneous,Male,65+,Independent,0.441335999,0.039720238,0.441335999,1
2017,July-September,USA,1-3  nights,Air,Air,UK,Miscellaneous,Female,25-34,Independent,1.795107056,0.385948,1.795107056,1
2017,July-September,USA,1-3  nights,Air,Air,UK,Miscellaneous,Female,35-44,Independent,2.576917969,0.244807203,2.576917969,1
2017,July-September,USA,1-3  nights,Air,Air,France,Holiday,Male,25-34,Independent,0.473174011,0.101732406,0.946348022,1
2017,July-September,USA,1-3  nights,Air,Air,Germany,Holiday,Female,16-24,Non-Independent,0.749465027,0.218094313,1.498930054,1
2017,July-September,USA,1-3  nights,Air,Air,Hungary,Miscellaneous,Female,25-34,Independent,0.441335999,0.041926922,0.441335999,1
2017,July-September,USA,1-3  nights,Air,Air,USA,Holiday,Male,0 -15,Independent,0.480795013,0.055291426,0.480795013,1
2017,July-September,USA,1-3  nights,Air,Air,USA,Holiday,Male,16-24,Independent,3.869662964,1.479613277,9.559711121,5
2017,July-September,USA,1-3  nights,Air,Air,USA,Holiday,Male,25-34,Independent,14.04075403,6.176821242,37.22505194,12
2017,July-September,USA,1-3  nights,Air,Air,USA,Holiday,Male,25-34,Non-Independent,0.789187988,0.169675422,2.367563965,1
2017,July-September,USA,1-3  nights,Air,Air,USA,Holiday,Male,35-44,Independent,4.674573059,1.216383531,11.13269714,7
2017,July-September,USA,1-3  nights,Air,Air,USA,Holiday,Male,45-54,Independent,15.76583902,6.423130643,35.65487524,20
2017,July-September,USA,1-3  nights,Air,Air,USA,Holiday,Male,45-54,Non-Independent,0.676598022,0.062247016,2.029793945,1
2017,July-September,USA,1-3  nights,Air,Air,USA,Holiday,Male,55-64,Independent,4.330427979,1.988249445,9.807874023,6
2017,July-September,USA,1-3  nights,Air,Air,USA,Holiday,Male,65+,Independent,9.756137024,11.18463148,23.47723511,10
2017,July-September,USA,1-3  nights,Air,Air,USA,Holiday,Male,65+,Non-Independent,0.900879028,0.103601086,2.702636963,1
2017,July-September,USA,1-3  nights,Air,Air,USA,Holiday,Female,0 -15,Independent,1.27231897,0.263370031,2.544637939,1
2017,July-September,USA,1-3  nights,Air,Air,USA,Holiday,Female,16-24,Independent,6.323487915,1.418125906,12.62327393,7
2017,July-September,USA,1-3  nights,Air,Air,USA,Holiday,Female,16-24,Non-Independent,3.226762024,0.94075218,7.789420044,3
2017,July-September,USA,1-3  nights,Air,Air,USA,Holiday,Female,25-34,Independent,11.22949902,4.416207047,25.25499994,11
2017,July-September,USA,1-3  nights,Air,Air,USA,Holiday,Female,25-34,Non-Independent,0.586698975,0.085071352,1.760097046,1
2017,July-September,USA,1-3  nights,Air,Air,USA,Holiday,Female,35-44,Independent,6.912573059,4.043938,14.66833307,11
2017,July-September,USA,1-3  nights,Air,Air,USA,Holiday,Female,35-44,Non-Independent,0.583302979,0.139992719,1.749909058,1
2017,July-September,USA,1-3  nights,Air,Air,USA,Holiday,Female,45-54,Independent,7.435817993,5.296043039,20.08256714,10
2017,July-September,USA,1-3  nights,Air,Air,USA,Holiday,Female,55-64,Independent,6.127210999,3.839813801,16.70977283,8
2017,July-September,USA,1-3  nights,Air,Air,USA,Holiday,Female,55-64,Non-Independent,0.543648987,0.062519637,1.630947021,1
2017,July-September,USA,1-3  nights,Air,Air,USA,Holiday,Female,65+,Independent,5.215382019,1.130832344,10.32027594,6
2017,July-September,USA,1-3  nights,Air,Air,USA,Miscellaneous,Male,0 -15,Independent,0.789187988,0.026043203,0.789187988,1
2017,July-September,USA,1-3  nights,Air,Air,USA,Miscellaneous,Male,16-24,Independent,2.389163025,0.242851707,2.823129028,5
2017,July-September,USA,1-3  nights,Air,Air,USA,Miscellaneous,Male,25-34,Independent,9.086554932,1.067988222,10.25316101,12
2017,July-September,USA,1-3  nights,Air,Air,USA,Miscellaneous,Male,35-44,Independent,6.487658081,2.238764006,6.92899408,7
2017,July-September,USA,1-3  nights,Air,Air,USA,Miscellaneous,Male,45-54,Independent,7.271282043,1.273432313,7.271282043,12
2017,July-September,USA,1-3  nights,Air,Air,USA,Miscellaneous,Male,55-64,Independent,6.181574036,1.037410164,7.955911072,8
2017,July-September,USA,1-3  nights,Air,Air,USA,Miscellaneous,Male,65+,Independent,2.776192993,0.395865336,2.776192993,5
2017,July-September,USA,1-3  nights,Air,Air,USA,Miscellaneous,Female,0 -15,Independent,1.230523987,0.158902863,1.230523987,2
2017,July-September,USA,1-3  nights,Air,Air,USA,Miscellaneous,Female,16-24,Independent,5.829973999,0.576973023,5.829973999,9
2017,July-September,USA,1-3  nights,Air,Air,USA,Miscellaneous,Female,25-34,Independent,8.450403015,0.89169143,9.333075073,13
2017,July-September,USA,1-3  nights,Air,Air,USA,Miscellaneous,Female,35-44,Independent,5.05191394,0.357295752,5.05191394,7
2017,July-September,USA,1-3  nights,Air,Air,USA,Miscellaneous,Female,45-54,Independent,10.543202,1.270495058,10.543202,17
2017,July-September,USA,1-3  nights,Air,Air,USA,Miscellaneous,Female,55-64,Independent,4.61241394,0.471812061,4.61241394,9
2017,July-September,USA,1-3  nights,Air,Air,USA,Miscellaneous,Female,65+,Independent,2.232731018,0.408186746,4.050176941,4
2017,July-September,USA,1-3  nights,Air,Air,USA,Miscellaneous,Female,65+,Non-Independent,1.024638977,0.307021071,1.024638977,2
